file,date_time,temperature,conductivity,pressure,oxygen,salinity,depth_label,temperature_flag,conductivity_flag,pressure_flag,oxygen_flag,salinity_flag,sound_speed,sound_speed_flag,salinity_calc,salinity_calc_flag,sound_speed_calc,sound_speed_calc_flag
20040323.mcI,2020-04-03T16:00:10Z,-1.7305,2.56479,45.541,7.147,32.3088,40,0,0,0,0,0,1438.104,0,32.30873448980344,0,1437.9513556348272,0
20040323.mcI,2020-04-03T18:00:11Z,-1.7282,2.56673,45.118,7.157,32.3334,40,0,0,0,0,0,1438.142,0,32.333342438187195,0,1437.989118041178,0
20040323.mcI,2020-04-03T20:00:10Z,-1.7302,2.55972,44.791,7.224,32.2387,40,0,0,0,0,0,1437.998,0,32.23868948002104,0,1437.845486618316,0
20040323.mcI,2020-04-03T22:00:11Z,-1.6394,2.57751,44.807,7.131,32.3858,40,0,0,0,0,0,1438.636,0,32.385739376396785,0,1438.4838799506517,0
20040423.mcI,2020-04-04T00:00:10Z,-1.7176,2.5713,45.046,7.046,32.3851,40,0,0,0,0,0,1438.263,0,32.38508069924136,0,1438.1095118790302,0
20040423.mcI,2020-04-04T02:00:11Z,-1.6308,2.58129,45.12,6.924,32.4285,40,0,0,0,0,0,1438.74,0,32.42836434589925,0,1438.5882794704582,0
20040423.mcI,2020-04-04T04:00:10Z,-1.6993,2.56992,44.992,7.114,32.3461,40,0,0,0,0,0,1438.297,0,32.34604625945326,0,1438.1439404298696,0
20040423.mcI,2020-04-04T06:00:11Z,-1.58,2.58933,44.766,6.809,32.484,40,0,0,0,0,0,1439.054,0,32.48404371307945,0,1438.9028431503755,0
20040423.mcI,2020-04-04T08:00:10Z,-1.6687,2.57019,44.536,7.098,32.3167,40,0,0,0,0,0,1438.397,0,32.316712504460426,0,1438.2444185074883,0
20040423.mcI,2020-04-04T10:00:10Z,-1.6761,2.56711,44.675,7.167,32.2821,40,0,0,0,0,0,1438.316,0,32.282118153060004,0,1438.163936120396,0
20040423.mcI,2020-04-04T12:00:10Z,-1.7048,2.55728,45.178,7.321,32.1771,40,0,0,0,0,0,1438.044,0,32.17711188068548,0,1437.8907408597097,0
20040423.mcI,2020-04-04T14:00:10Z,-1.6527,2.57197,45.669,7.164,32.3232,40,0,0,0,0,0,1438.501,0,32.32319070126192,0,1438.3486507306282,0
20040423.mcI,2020-04-04T16:00:11Z,-1.7084,2.55999,45.774,7.283,32.2181,40,0,0,0,0,0,1438.091,0,32.2181300717646,0,1437.9387024103755,0
20040423.mcI,2020-04-04T18:00:10Z,-1.6554,2.57368,45.416,7.127,32.3499,40,0,0,0,0,0,1438.52,0,32.34990782847602,0,1438.3678554379992,0
20040423.mcI,2020-04-04T20:00:11Z,-1.662,2.57226,44.737,7.17,32.3379,40,0,0,0,0,0,1438.461,0,32.33789531207892,0,1438.308763579109,0
20040423.mcI,2020-04-04T22:00:10Z,-1.6477,2.57672,44.506,7.116,32.3841,40,0,0,0,0,0,1438.589,0,32.38406478169493,0,1438.4367422140588,0
20040623.mcI,2020-04-06T00:00:10Z,-1.6768,2.55398,44.513,7.458,32.1015,40,0,0,0,0,0,1438.065,0,32.10158160885865,0,1437.912626785488,0
20040623.mcI,2020-04-06T02:00:10Z,-1.7016,2.55313,45.044,7.432,32.1164,40,0,0,0,0,0,1437.974,0,32.11635691606988,0,1437.8214671685635,0
20040623.mcI,2020-04-06T04:00:10Z,-1.6973,2.54337,45.478,7.529,31.9765,40,0,0,0,0,0,1437.812,0,31.976596892722036,0,1437.6593042475342,0
20040623.mcI,2020-04-06T06:00:10Z,-1.7014,2.53678,45.312,7.637,31.8901,40,0,0,0,0,0,1437.671,0,31.89009997662507,0,1437.5192781233554,0
20040623.mcI,2020-04-06T08:00:11Z,-1.7042,2.53096,44.688,7.67,31.8131,40,0,0,0,0,0,1437.543,0,31.813123492499496,0,1437.3910976131026,0
20040623.mcI,2020-04-06T10:00:10Z,-1.6853,2.53874,44.283,7.712,31.9005,40,0,0,0,0,0,1437.747,0,31.900471208835583,0,1437.5946214558405,0
20040623.mcI,2020-04-06T12:00:11Z,-1.6878,2.54234,44.636,7.614,31.9527,40,0,0,0,0,0,1437.812,0,31.95264648215415,0,1437.65911189873,0
20040623.mcI,2020-04-06T14:00:10Z,-1.7308,2.52957,45.273,7.798,31.8221,40,0,0,0,0,0,1437.437,0,31.822114968964602,0,1437.284058056,0
20040623.mcI,2020-04-06T16:00:11Z,-1.7222,2.54534,45.96,7.544,32.0304,40,0,0,0,0,0,1437.773,0,32.03039783696529,0,1437.6198174905771,0
20040623.mcI,2020-04-06T18:00:10Z,-1.7366,2.55287,45.951,7.455,32.1501,40,0,0,0,0,0,1437.866,0,32.150139076966695,0,1437.7128308092676,0
20040623.mcI,2020-04-06T20:00:10Z,-1.6684,2.55881,45.122,7.395,32.1588,40,0,0,0,0,0,1438.193,0,32.15882068829254,0,1438.040760495623,0
20040623.mcI,2020-04-06T22:00:11Z,-1.6817,2.55688,44.31,7.378,32.1471,40,0,0,0,0,0,1438.1,0,32.147067143016734,0,1437.947501917737,0
20040723.mcI,2020-04-07T00:00:10Z,-1.7189,2.55339,44.573,7.413,32.1389,40,0,0,0,0,0,1437.914,0,32.138980227002854,0,1437.761033491447,0
20040723.mcI,2020-04-07T02:00:11Z,-1.704,2.54829,44.852,7.514,32.0522,40,0,0,0,0,0,1437.872,0,32.052180221924964,0,1437.71955741356,0
20040723.mcI,2020-04-07T04:00:10Z,-1.6685,2.55667,45.586,7.4,32.1292,40,0,0,0,0,0,1438.16,0,32.12909506747357,0,1438.0073627474644,0
20040723.mcI,2020-04-07T06:00:11Z,-1.6764,2.55707,45.705,7.355,32.1431,40,0,0,0,0,0,1438.143,0,32.143101814491146,0,1437.9901697547107,0
20040723.mcI,2020-04-07T08:00:10Z,-1.6869,2.5459,45.081,7.577,32.0006,40,0,0,0,0,0,1437.888,0,32.00056370644753,0,1437.7357323648346,0
20040723.mcI,2020-04-07T10:00:10Z,-1.6543,2.55839,44.37,7.419,32.1381,40,0,0,0,0,0,1438.221,0,32.13820698637773,0,1438.0686983372896,0
20040723.mcI,2020-04-07T12:00:10Z,-1.7219,2.55883,44.437,7.368,32.2175,40,0,0,0,0,0,1438.004,0,32.217567608232564,0,1437.8511805177968,0
20040723.mcI,2020-04-07T14:00:10Z,-1.7312,2.5565,44.977,7.373,32.1951,40,0,0,0,0,0,1437.937,0,32.1951021475565,0,1437.7843851289656,0
20040723.mcI,2020-04-07T16:00:11Z,-1.7326,2.56919,45.954,7.152,32.3717,40,0,0,0,0,0,1438.187,0,32.37169293598281,0,1438.0334719683342,0
20040723.mcI,2020-04-07T18:00:10Z,-1.7363,2.56547,46.354,7.175,32.324,40,0,0,0,0,0,1438.11,0,32.32397460065624,0,1437.9571441250953,0
20040723.mcI,2020-04-07T20:00:11Z,-1.6633,2.56275,45.628,7.37,32.2073,40,0,0,0,0,0,1438.292,0,32.207395367051745,0,1438.139521985553,0
20040723.mcI,2020-04-07T22:00:10Z,-1.6847,2.55763,44.497,7.27,32.1605,40,0,0,0,0,0,1438.107,0,32.16056656816822,0,1437.9543708582964,0
20040823.mcI,2020-04-08T00:00:10Z,-1.693,2.56594,44.284,7.246,32.2845,40,0,0,0,0,0,1438.232,0,32.28457243431363,0,1438.0793953712903,0
20040823.mcI,2020-04-08T02:00:11Z,-1.6301,2.57904,44.744,6.97,32.3968,40,0,0,0,0,0,1438.695,0,32.39676142214176,0,1438.5426652931358,0
20040823.mcI,2020-04-08T04:00:10Z,-1.6327,2.58193,45.6,7.03,32.439,40,0,0,0,0,0,1438.753,0,32.43898414289804,0,1438.6012808344449,0
20040823.mcI,2020-04-08T06:00:10Z,-1.7156,2.56867,46.14,7.157,32.3458,40,0,0,0,0,0,1438.236,0,32.34582658859156,0,1438.0834170825897,0
20040823.mcI,2020-04-08T08:00:11Z,-1.6266,2.58117,45.625,7.03,32.4218,40,0,0,0,0,0,1438.759,0,32.42181301182103,0,1438.6077516318967,0
20040823.mcI,2020-04-08T10:00:10Z,-1.5989,2.57852,44.619,7.126,32.3557,40,0,0,0,0,0,1438.787,0,32.3556575952728,0,1438.635143493417,0
20040823.mcI,2020-04-08T12:00:11Z,-1.6386,2.56641,44.119,7.226,32.2321,40,0,0,0,0,0,1438.42,0,32.23203798197235,0,1438.267858250993,0
20040823.mcI,2020-04-08T14:00:10Z,-1.7324,2.55368,44.606,7.38,32.1577,40,0,0,0,0,0,1437.875,0,32.15761052322361,0,1437.721636125225,0
20040823.mcI,2020-04-08T16:00:11Z,-1.6397,2.57177,45.623,7.166,32.3064,40,0,0,0,0,0,1438.54,0,32.30630758060102,0,1438.3876641248955,0
20040823.mcI,2020-04-08T18:00:10Z,-1.6261,2.57182,46.31,7.178,32.2918,40,0,0,0,0,0,1438.596,0,32.291787373957895,0,1438.4445714448138,0
20040823.mcI,2020-04-08T20:00:10Z,-1.5715,2.58811,45.822,6.995,32.4572,40,0,0,0,0,0,1439.076,0,32.45729090163135,0,1438.9244289165879,0
20040823.mcI,2020-04-08T22:00:10Z,-1.6316,2.57057,44.688,7.052,32.2814,40,0,0,0,0,0,1438.53,0,32.2815038657202,0,1438.3779670863598,0
20040923.mcI,2020-04-09T00:00:10Z,-1.6421,2.57672,44.949,7.099,32.3776,40,0,0,0,0,0,1438.614,0,32.37768652393646,0,1438.4622099134883,0
20040923.mcI,2020-04-09T02:00:11Z,-1.5744,2.59009,45.779,6.796,32.4877,40,0,0,0,0,0,1439.103,0,32.487785225151754,0,1438.951186141324,0
20040923.mcI,2020-04-09T04:00:10Z,-1.5845,2.57441,45.444,7.076,32.2828,40,0,0,0,0,0,1438.77,0,32.28282788192666,0,1438.618892572249,0
20040923.mcI,2020-04-09T06:00:11Z,-1.5912,2.5832,46.166,6.9,32.4109,40,0,0,0,0,0,1438.924,0,32.41087076133809,0,1438.7721152897282,0
20040923.mcI,2020-04-09T08:00:10Z,-1.6191,2.57579,46.045,7.037,32.3392,40,0,0,0,0,0,1438.69,0,32.33911808100996,0,1438.538328749666,0
20040923.mcI,2020-04-09T10:00:11Z,-1.5732,2.58123,45.057,7.028,32.3648,40,0,0,0,0,0,1438.929,0,32.364773067640385,0,1438.7783177755061,0
20040923.mcI,2020-04-09T12:00:10Z,-1.6113,2.57958,44.532,7.034,32.3838,40,0,0,0,0,0,1438.764,0,32.3838437948582,0,1438.6122913409713,0
20040923.mcI,2020-04-09T14:00:10Z,-1.7097,2.5773,45.552,6.985,32.4592,40,0,0,0,0,0,1438.409,0,32.459189237736766,0,1438.2565699333632,0
20040923.mcI,2020-04-09T16:00:10Z,-1.6564,2.582,45.312,6.911,32.466,40,0,0,0,0,0,1438.672,0,32.4660322206392,0,1438.519153580759,0
20040923.mcI,2020-04-09T18:00:10Z,-1.6855,2.58022,46.11,6.912,32.4728,40,0,0,0,0,0,1438.553,0,32.47276801297233,0,1438.4008089459412,0
20040923.mcI,2020-04-09T20:00:11Z,-1.6823,2.58215,46.03,6.877,32.496,40,0,0,0,0,0,1438.599,0,32.49601273903358,0,1438.4465560046356,0
20040923.mcI,2020-04-09T22:00:10Z,-1.6299,2.58703,45.077,6.789,32.5067,40,0,0,0,0,0,1438.85,0,32.506683301268126,0,1438.6983250947787,0
20041023.mcI,2020-04-10T00:00:10Z,-1.6553,2.58331,45.048,6.876,32.4831,40,0,0,0,0,0,1438.696,0,32.48309742623543,0,1438.5433959441093,0
20041023.mcI,2020-04-10T02:00:11Z,-1.4513,2.60736,45.252,6.619,32.5912,40,0,0,0,0,0,1439.825,0,32.59127506266028,0,1439.6745185866869,0
20041023.mcI,2020-04-10T04:00:10Z,-1.6261,2.57851,45.241,6.708,32.3848,40,0,0,0,0,0,1438.706,0,32.38477794166536,0,1438.5536675742176,0
20041023.mcI,2020-04-10T06:00:11Z,-1.601,2.58484,46.036,6.887,32.4442,40,0,0,0,0,0,1438.92,0,32.444267991837165,0,1438.7681878279006,0
20041023.mcI,2020-04-10T08:00:10Z,-1.5402,2.59358,46.36,6.789,32.4981,40,0,0,0,0,0,1439.29,0,32.49816264869761,0,1439.139126733051,0
20041023.mcI,2020-04-10T10:00:10Z,-1.4553,2.60868,45.553,6.583,32.6135,40,0,0,0,0,0,1439.841,0,32.61361415209193,0,1439.6904785794804,0
20041023.mcI,2020-04-10T12:00:10Z,-1.4592,2.60633,44.45,6.772,32.5862,40,0,0,0,0,0,1439.767,0,32.58624766556275,0,1439.6168875241517,0
20041023.mcI,2020-04-10T14:00:10Z,-1.5188,2.59172,44.332,6.812,32.4504,40,0,0,0,0,0,1439.295,0,32.4504288569954,0,1439.1445494302086,0
