"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 09:00","2019","08","14","09:00","6.6","","5.1","","90","","","M","11","","36","","","M","100.34","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 10:00","2019","08","14","10:00","7.6","","5.9","","89","","","M","12","","32","","","M","100.35","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 11:00","2019","08","14","11:00","7.6","","5.7","","88","","","M","10","","29","","","M","100.38","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 12:00","2019","08","14","12:00","7.8","","5.9","","88","","","M","11","","31","","","M","100.40","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 13:00","2019","08","14","13:00","7.4","","5.5","","88","","","M","12","","23","","","M","100.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 14:00","2019","08","14","14:00","7.9","","5.5","","85","","","M","12","","23","","","M","100.44","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 15:00","2019","08","14","15:00","9.2","","6.2","","81","","","M","14","","19","","","M","100.41","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 16:00","2019","08","14","16:00","8.6","","5.6","","81","","","M","20","","13","","","M","100.43","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 17:00","2019","08","14","17:00","10.1","","6.5","","78","","","M","8","","25","","","M","100.40","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 18:00","2019","08","14","18:00","9.2","","5.6","","78","","","M","7","","33","","","M","100.37","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 19:00","2019","08","14","19:00","8.8","","4.8","","76","","","M","8","","34","","","M","100.35","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 20:00","2019","08","14","20:00","7.7","","4.4","","80","","","M","7","","32","","","M","100.35","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 21:00","2019","08","14","21:00","7.8","","4.3","","79","","","M","10","","30","","","M","100.33","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 22:00","2019","08","14","22:00","7.7","","4.2","","78","","","M","7","","27","","","M","100.33","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 23:00","2019","08","14","23:00","6.8","","4.0","","83","","","M","9","","13","","","M","100.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 00:00","2019","08","15","00:00","7.6","","5.3","","85","","","M","9","","15","","","M","100.31","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 01:00","2019","08","15","01:00","7.7","","5.2","","84","","","M","10","","12","","","M","100.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 02:00","2019","08","15","02:00","8.1","","4.9","","81","","","M","11","","18","","","M","100.30","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 03:00","2019","08","15","03:00","7.8","","4.6","","80","","","M","8","","17","","","M","100.30","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 04:00","2019","08","15","04:00","8.5","","5.0","","78","","","M","10","","19","","","M","100.31","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 05:00","2019","08","15","05:00","7.3","","4.5","","82","","","M","14","","10","","","M","100.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 06:00","2019","08","15","06:00","7.7","","4.5","","80","","","M","9","","22","","","M","100.35","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 07:00","2019","08","15","07:00","7.8","","4.5","","80","","","M","10","","16","","","M","100.37","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 08:00","2019","08","15","08:00","9.0","","5.3","","78","","","M","10","","14","","","M","100.37","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 09:00","2019","08","15","09:00","7.2","","4.3","","82","","","M","15","","8","","","M","100.40","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 10:00","2019","08","15","10:00","7.4","","4.3","","81","","","M","16","","12","","","M","100.43","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 11:00","2019","08","15","11:00","6.6","","3.6","","81","","","M","16","","16","","","M","100.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 12:00","2019","08","15","12:00","7.6","","4.0","","78","","","M","16","","12","","","M","100.47","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 13:00","2019","08","15","13:00","8.3","","4.7","","78","","","M","13","","6","","","M","100.49","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 14:00","2019","08","15","14:00","11.0","","7.0","","76","","","M","20","","6","","","M","100.49","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 15:00","2019","08","15","15:00","6.9","","4.1","","82","","","M","33","","8","","","M","100.50","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 16:00","2019","08","15","16:00","7.7","","4.0","","77","","","M","18","","6","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 17:00","2019","08","15","17:00","7.3","","3.8","","79","","","M","15","","8","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 18:00","2019","08","15","18:00","7.2","","3.8","","79","","","M","15","","7","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 19:00","2019","08","15","19:00","7.3","","3.8","","78","","","M","18","","5","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 20:00","2019","08","15","20:00","7.2","","4.0","","80","","","M","23","","5","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 21:00","2019","08","15","21:00","7.6","","5.3","","85","","","M","32","","4","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 22:00","2019","08","15","22:00","5.3","","3.5","","88","","","M","17","","8","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-15 23:00","2019","08","15","23:00","6.8","","4.0","","83","","","M","21","","2","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 00:00","2019","08","16","00:00","7.8","","3.3","","73","","","M","8","","6","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 01:00","2019","08","16","01:00","6.0","","3.2","","82","","","M","14","","5","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 02:00","2019","08","16","02:00","7.1","","2.7","","74","","","M","12","","7","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 03:00","2019","08","16","03:00","8.5","","3.0","","68","","","M","7","","10","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 04:00","2019","08","16","04:00","4.5","","3.0","","90","","","M","25","","1","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 05:00","2019","08","16","05:00","5.7","","4.0","","89","","","M","0","","1","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 06:00","2019","08","16","06:00","6.9","","4.0","","82","","","M","13","","8","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 07:00","2019","08","16","07:00","8.0","","3.8","","75","","","M","13","","10","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 08:00","2019","08","16","08:00","8.1","","3.8","","74","","","M","17","","8","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 09:00","2019","08","16","09:00","10.2","","3.1","","61","","","M","12","","21","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 10:00","2019","08","16","10:00","11.1","","3.0","","57","","","M","13","","20","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 11:00","2019","08","16","11:00","10.2","","2.1","","57","","","M","14","","17","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 12:00","2019","08","16","12:00","10.5","","2.5","","57","","","M","15","","18","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 13:00","2019","08","16","13:00","10.7","","2.6","","57","","","M","13","","13","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 14:00","2019","08","16","14:00","10.0","","2.8","","61","","","M","16","","10","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 15:00","2019","08","16","15:00","10.2","","2.1","","57","","","M","17","","7","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 16:00","2019","08","16","16:00","9.2","","2.0","","61","","","M","16","","8","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 17:00","2019","08","16","17:00","9.1","","2.1","","62","","","M","16","","7","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 18:00","2019","08","16","18:00","7.9","","2.0","","66","","","M","15","","9","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 19:00","2019","08","16","19:00","7.7","","2.7","","71","","","M","14","","5","","","M","100.54","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 20:00","2019","08","16","20:00","8.9","","2.4","","63","","","M","13","","5","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 21:00","2019","08","16","21:00","8.1","","3.0","","70","","","M","25","","5","","","M","100.54","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 22:00","2019","08","16","22:00","7.2","","2.6","","72","","","M","17","","5","","","M","100.55","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-16 23:00","2019","08","16","23:00","6.5","","2.0","","73","","","M","17","","6","","","M","100.57","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 00:00","2019","08","17","00:00","5.5","","2.8","","82","","","M","11","","8","","","M","100.56","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 01:00","2019","08","17","01:00","6.1","","2.6","","78","","","M","22","","9","","","M","100.58","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 02:00","2019","08","17","02:00","6.3","","2.0","","74","","","M","10","","16","","","M","100.60","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 03:00","2019","08","17","03:00","6.5","","1.3","","70","","","M","11","","21","","","M","100.61","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 04:00","2019","08","17","04:00","6.6","","1.3","","69","","","M","12","","16","","","M","100.62","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 05:00","2019","08","17","05:00","6.6","","-0.3","","61","","","M","9","","17","","","M","100.65","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 06:00","2019","08","17","06:00","6.8","","-0.8","","58","","","M","9","","27","","","M","100.67","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 07:00","2019","08","17","07:00","6.5","","1.4","","70","","","M","8","","32","","","M","100.68","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 08:00","2019","08","17","08:00","7.1","","0.7","","64","","","M","9","","32","","","M","100.70","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 09:00","2019","08","17","09:00","7.6","","2.7","","71","","","M","9","","25","","","M","100.74","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 10:00","2019","08","17","10:00","7.5","","1.6","","66","","","M","10","","27","","","M","100.77","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 11:00","2019","08","17","11:00","8.1","","1.4","","63","","","M","13","","23","","","M","100.76","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 12:00","2019","08","17","12:00","8.3","","1.8","","63","","","M","13","","20","","","M","100.80","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 13:00","2019","08","17","13:00","8.3","","2.4","","66","","","M","12","","25","","","M","100.80","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 14:00","2019","08","17","14:00","7.9","","2.6","","69","","","M","11","","26","","","M","100.82","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 15:00","2019","08","17","15:00","8.1","","2.4","","67","","","M","11","","30","","","M","100.85","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 16:00","2019","08","17","16:00","8.2","","2.2","","66","","","M","12","","27","","","M","100.87","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 17:00","2019","08","17","17:00","7.5","","2.5","","71","","","M","13","","19","","","M","100.89","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 18:00","2019","08","17","18:00","6.8","","2.8","","75","","","M","9","","22","","","M","100.87","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 19:00","2019","08","17","19:00","6.4","","2.1","","74","","","M","10","","21","","","M","100.89","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 20:00","2019","08","17","20:00","5.8","","2.3","","78","","","M","11","","12","","","M","100.91","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 21:00","2019","08","17","21:00","5.2","","2.0","","80","","","M","9","","18","","","M","100.90","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 22:00","2019","08","17","22:00","4.9","","2.1","","82","","","M","10","","13","","","M","100.92","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-17 23:00","2019","08","17","23:00","4.8","","1.9","","82","","","M","8","","14","","","M","100.91","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 00:00","2019","08","18","00:00","5.2","","1.6","","78","","","M","10","","14","","","M","100.93","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 01:00","2019","08","18","01:00","4.7","","1.5","","80","","","M","7","","10","","","M","100.94","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 02:00","2019","08","18","02:00","4.7","","1.6","","80","","","M","8","","12","","","M","100.95","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 03:00","2019","08","18","03:00","4.6","","1.7","","81","","","M","8","","12","","","M","100.95","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 04:00","2019","08","18","04:00","4.9","","1.8","","80","","","M","9","","9","","","M","100.95","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 05:00","2019","08","18","05:00","5.1","","1.7","","79","","","M","10","","5","","","M","100.98","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 06:00","2019","08","18","06:00","4.3","","2.1","","85","","","M","25","","4","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 07:00","2019","08","18","07:00","5.6","","2.1","","78","","","M","29","","5","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 08:00","2019","08","18","08:00","6.3","","2.4","","76","","","M","32","","7","","","M","101.00","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 09:00","2019","08","18","09:00","6.0","","2.8","","80","","","M","29","","10","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 10:00","2019","08","18","10:00","6.5","","3.1","","79","","","M","30","","12","","","M","101.00","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 11:00","2019","08","18","11:00","6.6","","2.8","","77","","","M","28","","13","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 12:00","2019","08","18","12:00","7.3","","2.7","","73","","","M","30","","11","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 13:00","2019","08","18","13:00","7.6","","2.8","","72","","","M","28","","12","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 14:00","2019","08","18","14:00","6.6","","3.6","","81","","","M","30","","15","","","M","101.04","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 15:00","2019","08","18","15:00","6.8","","3.9","","82","","","M","31","","17","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 16:00","2019","08","18","16:00","6.2","","3.4","","82","","","M","31","","17","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 17:00","2019","08","18","17:00","5.3","","2.8","","83","","","M","31","","19","","","M","101.05","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 18:00","2019","08","18","18:00","4.9","","2.2","","83","","","M","30","","21","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 19:00","2019","08","18","19:00","4.6","","2.3","","85","","","M","32","","16","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 20:00","2019","08","18","20:00","3.8","","2.1","","89","","","M","30","","14","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 21:00","2019","08","18","21:00","2.8","","1.8","","93","","","M","31","","20","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 22:00","2019","08","18","22:00","2.6","","2.0","","96","","","M","34","","17","","","M","101.06","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-18 23:00","2019","08","18","23:00","1.4","","1.0","","97","","","M","31","","12","","","M","101.04","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 00:00","2019","08","19","00:00","0.8","","0.4","","98","","","M","28","","20","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 01:00","2019","08","19","01:00","0.1","","-0.1","","98","","","M","28","","20","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 02:00","2019","08","19","02:00","0.2","","0.0","","98","","","M","29","","17","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 03:00","2019","08","19","03:00","0.4","","0.3","","99","","","M","30","","16","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 04:00","2019","08","19","04:00","0.3","","0.0","","99","","","M","28","","22","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 05:00","2019","08","19","05:00","0.3","","0.1","","99","","","M","27","","21","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 06:00","2019","08","19","06:00","0.4","","0.2","","99","","","M","29","","18","","","M","101.11","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 07:00","2019","08","19","07:00","0.3","","0.1","","98","","","M","28","","27","","","M","101.13","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 08:00","2019","08","19","08:00","0.2","","0.0","","99","","","M","28","","24","","","M","101.14","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 09:00","2019","08","19","09:00","0.8","","0.6","","98","","","M","29","","23","","","M","101.16","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 10:00","2019","08","19","10:00","1.1","","0.8","","98","","","M","28","","23","","","M","101.18","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 11:00","2019","08","19","11:00","1.1","","0.7","","97","","","M","27","","15","","","M","101.19","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 12:00","2019","08","19","12:00","2.2","","1.9","","98","","","M","25","","15","","","M","101.18","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 13:00","2019","08","19","13:00","2.8","","2.5","","98","","","M","23","","23","","","M","101.18","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 14:00","2019","08","19","14:00","2.4","","2.1","","98","","","M","25","","22","","","M","101.17","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 15:00","2019","08","19","15:00","2.1","","1.8","","98","","","M","27","","22","","","M","101.17","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 16:00","2019","08","19","16:00","1.2","","0.9","","98","","","M","28","","21","","","M","101.20","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 17:00","2019","08","19","17:00","1.0","","0.8","","98","","","M","28","","23","","","M","101.22","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 18:00","2019","08","19","18:00","0.4","","0.1","","98","","","M","27","","14","","","M","101.23","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 19:00","2019","08","19","19:00","1.2","","0.9","","98","","","M","28","","18","","","M","101.24","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 20:00","2019","08","19","20:00","1.8","","1.5","","98","","","M","27","","27","","","M","101.27","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 21:00","2019","08","19","21:00","1.5","","1.3","","98","","","M","28","","28","","","M","101.29","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 22:00","2019","08","19","22:00","1.2","","1.0","","98","","","M","30","","23","","","M","101.30","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-19 23:00","2019","08","19","23:00","1.4","","1.2","","98","","","M","27","","17","","","M","101.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 00:00","2019","08","20","00:00","1.5","","1.2","","98","","","M","31","","18","","","M","101.34","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 01:00","2019","08","20","01:00","1.3","","1.1","","98","","","M","28","","19","","","M","101.39","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 02:00","2019","08","20","02:00","1.5","","1.3","","98","","","M","28","","11","","","M","101.39","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 03:00","2019","08","20","03:00","1.4","","1.2","","98","","","M","28","","17","","","M","101.40","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 04:00","2019","08","20","04:00","1.1","","0.9","","98","","","M","28","","18","","","M","101.39","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 05:00","2019","08","20","05:00","0.7","","0.5","","98","","","M","27","","19","","","M","101.39","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 06:00","2019","08","20","06:00","0.3","","0.1","","99","","","M","27","","20","","","M","101.40","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 07:00","2019","08","20","07:00","-0.1","","-0.3","","99","","","M","27","","18","","","M","101.42","","","","-5","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 08:00","2019","08","20","08:00","0.2","","0.0","","98","","","M","28","","19","","","M","101.41","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 09:00","2019","08","20","09:00","0.8","","0.6","","98","","","M","26","","26","","","M","101.41","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 10:00","2019","08","20","10:00","0.8","","0.6","","99","","","M","27","","24","","","M","101.43","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 11:00","2019","08","20","11:00","0.7","","0.4","","98","","","M","27","","21","","","M","101.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 12:00","2019","08","20","12:00","0.8","","0.6","","98","","","M","28","","24","","","M","101.41","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 13:00","2019","08","20","13:00","0.9","","0.6","","98","","","M","27","","28","","","M","101.40","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 14:00","2019","08","20","14:00","0.9","","0.5","","98","","","M","28","","30","","","M","101.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 15:00","2019","08","20","15:00","1.2","","0.2","","93","","","M","26","","26","","","M","101.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 16:00","2019","08","20","16:00","0.8","","0.2","","96","","","M","26","","24","","","M","101.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 17:00","2019","08","20","17:00","0.8","","-0.2","","94","","","M","27","","21","","","M","101.43","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 18:00","2019","08","20","18:00","0.8","","-0.2","","93","","","M","27","","21","","","M","101.41","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 19:00","2019","08","20","19:00","1.0","","0.2","","94","","","M","26","","20","","","M","101.41","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 20:00","2019","08","20","20:00","0.6","","0.1","","97","","","M","26","","15","","","M","101.40","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 21:00","2019","08","20","21:00","0.3","","0.0","","98","","","M","26","","15","","","M","101.38","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 22:00","2019","08","20","22:00","-0.4","","-0.6","","98","","","M","28","","6","","","M","101.35","","","","-2","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-20 23:00","2019","08","20","23:00","0.1","","-0.1","","98","","","M","28","","7","","","M","101.33","","","","","","NA"
